,ID,SharePointID,ProjectColor,ProjectName,ProjectType,CreateDate,CreatedBy,PlanStartDate,PlanFinishDate,StatusDate,ProjectDescription,DollarAmount,Status,WorkPerformedFor,RefrenceNumber,ProjectStage,CancelationReason,BuyerName,Hours,SensitivityIndicator,Division_x,SourcingCategory,ActualFinishDate,Unit,SLA,Planned,SolicitationStatus,LastUpdatedBy,LastUpdateDate,LastUpdatedField,CategoryID_x,FedReview,ITComponent,SolicitationNum,Grouping,CommodityCategory,SizeOfSpend,MultiAgency,BusinessProcessImpact,TechChange,PublicSafety,MarketRisk,Sensitivity,Leveragability,BuyerInitials,Score,LevelCalc,Division_y,CategoryID_y
2677,3721,3721,Green,(CN 071B4300012 - Towers Watson - Addition of SOW),CN,2017-07-17,Gibrilm,2017-05-18,2017-07-21,2017-07-17,"MCSC requests to utilize Policy 5.7.6 (Existing State Contract). If approved, a contract change request will be drafted incorporating MCSCs work statement and submitted for a proposal.q",,7/17/2017: Change Notice No. 4 fully executed 6/29/17. Change Notice No. 5 for additional funding issued 7/13/17 for signature.,071,C20170412-113608,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2017-06-29,,63,,,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2678,5057,5057,Green,071B6600115-MPSERS Acturial Services,CN,2017-08-30,ToppingJ,2017-08-30,2017-11-29,2017-10-11,"Requesting to add additional actuarial services for the MPSERS Reform, add funds $505,000.  The cost for year 1 is $275,000, the cost for years 2 and 3 is $330,000 ($115,000 per each year).",505000.0,10/11/17: Status complete. Change Notice No. 2 fully executed 10/11/17.,071,C20170816-144845,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2017-10-11,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2679,5447,5447,Green,071B5500063 - Financial and Insurance Actuarial Services – Prequalification Program (DIFS),CN,2017-09-11,,2017-12-01,2017-12-31,2018-01-17,Request to utilize both option years,0.0,1/17/18: Status complete. Change Notice fully executed 1/17/18.,651,GR 180000000311,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2018-01-17,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2680,5448,5448,Green,071B5500064 - Financial and Insurance Actuarial Services – Prequalification Program (DIFS,CN,2017-09-11,,2017-12-01,2017-12-31,2018-01-10,Request to utilize both option years,0.0,1/10/18: Status complete. Change Notice fully executed 1/10/18.,651,GR 180000000311,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2018-01-10,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2681,5449,5449,Green,071B5500065 - Financial and Insurance Actuarial Services – Prequalification Program (DIFS),CN,2017-09-11,,2017-12-01,2017-12-31,2018-01-18,Request to utilize both option years,0.0,1/18/18: Status complete. Change Notice fully executed 1/18/18.,651,GR 180000000311,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2018-01-18,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2682,5450,5450,Green,071B5500066 - Financial & Insurance Actuarial Srcs DIF,CN,2017-09-11,,2017-12-01,2017-12-31,2018-01-09,Request to utilize both option years,0.0,1/16/18: Status complete. Change Notice fully executed 1/16/18.,651,GR 180000000311,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2018-01-16,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2683,5451,5451,Green,071B5500067 - Financial and Insurance Actuarial Services – Prequalification Program (DIFS),CN,2017-09-11,,2017-12-01,2017-12-31,2018-01-17,Request to utilize both options,0.0,1/17/18: Status complete. Change Notice fully executed 1/17/18.,651,GR 180000000311,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2018-01-17,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2684,5452,5452,Green,071B5500068 - Financial and Insurance Actuarial Services – Prequalification Program (DIFS),CN,2017-09-11,,2017-12-01,2017-12-31,2018-01-10,Request to utilize option years,0.0,1/10/18: Status complete. Change Notice fully executed 1/10/18.,651,GR 180000000311,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2018-01-10,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2685,5453,5453,Green,071B5500069 - Financial and Insurance Actuarial Services – Prequalification Program (DIFS),CN,2017-09-11,,2017-12-01,2017-12-31,2018-01-09,Request to utilize both option years,0.0,1/16/18: Status complete. Change Notice fully executed 1/16/18.,651,GR 180000000311,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2018-01-16,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2686,5454,5454,Green,071B5500070 - Financial And Insurance Actuarial Services,CN,2017-09-11,,2017-12-01,2017-12-31,2018-01-22,Request to utilize both option years,0.0,1/22/18: Status complete. Change Notice fully executed 1/22/18.,651,GR 180000000311,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2018-01-22,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2687,5455,5455,Green,071B5500071 - Financial and Insurance Actuarial Services – Prequalification Program (DIFS),CN,2017-09-11,,2017-12-01,2017-12-31,2018-01-10,Request to utilize both option years,0.0,1/10/18: Status complete. Change Notice fully executed 1/10/18.,651,GR 180000000311,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2018-01-10,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2688,5456,5456,Green,071B5500072 - Financial and Insurance Actuarial Services – Prequalification Program (DIFS),CN,2017-09-11,,2017-12-01,2017-12-31,2018-01-10,Request to utilize option years,0.0,1/10/18: Status complete. Change Notice fully executed 1/10/18.,651,GR 180000000311,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2018-01-10,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2689,5457,5457,Green,071B5500073 - Financial & Insurance Actuarial SRCS DIF,CN,2017-09-11,,2017-12-01,2017-12-31,2018-01-10,Request to utilize option years,0.0,1/10/18: Status complete. Change Notice fully executed 1/10/18.,651,GR 180000000311,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2018-01-10,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2690,5458,5458,Green,071B5500074 - Financial and Insurance Actuarial Services – Prequalification Program (DIFS),CN,2017-09-11,,2017-12-01,2017-12-31,2018-01-10,Request to utilize option years,0.0,1/10/18: Status complete. Change Notice fully executed 1/10/18.,651,GR 180000000311,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2018-01-10,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2691,5459,5459,Green,071B5500075 - Financial and Insurance Actuarial Services,CN,2017-09-11,,2017-12-01,2017-12-31,2018-01-10,Request to use option years,0.0,1/10/18: Status complete. Change Notice fully executed 1/10/18.,651,GR 180000000311,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2018-01-10,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2692,5460,5460,Green,071B5500076 - Financial and Insurance Actuarial Services – Prequalification Program (DIFS),CN,2017-09-11,,2017-10-05,2017-12-31,2018-01-09,Request to utilize option years,0.0,1/10/18: This Contract will not be renewed as requested from DIFS via email on 1/10/18.,651,GR 180000000311,Canceled,,JW3,7.0,False,PROF,Actuarial Services,2018-01-10,,63,,,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2693,5483,5483,Green,071B5500122 - Financial & Insurance Actuarial Services DIFS,CN,2017-09-11,,2017-12-07,2018-01-30,2018-01-10,Request to utilize both option years,0.0,1/10/18: Status complete. Change Notice fully executed 1/10/18.,651,GR 180000000344,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2018-01-10,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2694,5486,5486,Green,071B5500126 - Financial & Insurance Actuarial Services DIFS,CN,2017-09-11,,2017-12-07,2018-01-30,2018-01-23,Request to utilize option years,0.0,1/23/18: Status complete. Change Notice fully executed 1/23/18.,651,GR 180000000344,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2018-01-23,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2695,5487,5487,Green,071B5500127 - Financial & Insurance Actuarial Services DIFS,CN,2017-09-11,,2017-12-07,2018-01-30,2018-01-17,Request to utilize both option years,0.0,1/17/18: Status complete. Change Notice fully executed 1/17/18.,651,GR 180000000344,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2018-01-17,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2696,5488,5488,Green,071B5500128 - Financial & Insurance Actuarial Srvcs,CN,2017-09-11,,2017-12-07,2018-01-30,2018-01-17,Request to utilize both options,0.0,1/17/18: Change Notice is hereby cancelled as authorized by DIFS. Contractor is not interested in renewing their Contract.,651,GR 180000000344,Canceled,,JW3,7.0,False,PROF,Actuarial Services,2018-01-17,,63,,,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2697,5489,5489,Green,071B5500130 - Financial & Insurance Actuarial Srvcs PReQualification,CN,2017-09-11,,2017-12-07,2018-01-30,2018-01-10,Request to utilize both option years,0.0,1/10/18: Status complete. Change Notice fully executed 1/10/18.,651,GR 180000000344,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2018-01-10,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2698,5954,5954,Green,071B5500051 - Public Consulting Group - Performance Based Child Welfare Actuarial Services,CN,2018-02-12,EdgettC,2018-02-12,2018-05-10,2018-02-26,"request to add $55,000 to the contract to conduct assessment of foster parent rates",0.0,3/5/18: Status complete. Change Notice fully executed 3/5/18.,391,GR 180000000719,Complete,0.0,JW3,7.0,False,PROF,Actuarial Services,2018-03-05,,63,,N/A,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2699,6945,6945,Green,"071B6600115 - Gabriel Roeder Smith - Pension Actuarial and Consulting Services - DTMB, ORS",CN,2018-04-24,Gibrilm,2019-04-16,2019-06-30,2019-05-17,"Requesting to exercise both option years and add $1,720,000 to Gabriel, Roeder, Smith & Company (GRS) contract",1720000.0,Complete.,171,GR 190000001375,Complete,0.0,CK1,7.0,False,PROF,Actuarial Services,2019-05-22,0.0,50,Yes,N/A,floresc,2019-05-22 10:02:47,", Actual Finish Date, Project Stage",3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2700,7117,7117,Green,"071B4300012 - Health Care Act., UND., DES. SVCS",RFP,2018-04-24,Gibrilm,2018-06-07,2018-12-18,,071B4300012,0.0,Cancelled as it is a duplicate project,001,,Canceled,,JW3,120.0,False,PROF,Actuarial Services,,0.0,138,Yes,,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2701,7152,7152,Green,Captive Insurance Co Actuarial Exam Prequal,RFP,2018-04-24,Gibrilm,2019-04-22,2019-10-31,,RFP replacing Captive Insurance pre-qual contracts,0.0,"Per agency meeting 11/15/2017, this program will be issued under DIFS delegated authority",651,,Canceled,,JW3,120.0,False,PROF,Actuarial Services,,0.0,138,Yes,Re-Bid,,,,3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2702,7786,7786,Green,071B5500051 - CN4 - Public Consulting Group - Performance Based Child Welfare Actuarial Services,CN,2018-08-28,EdgettC,2018-08-28,2018-11-06,2018-10-05,"Request to add $50,000.00 to the contract amount to conduct an actuarial study on adoption rates to help determine if any adjustments are required in the rating structure.",50000.0,10/3/18 executed CN4 .,391,GR 180000001655,Complete,0.0,LS3,8.0,False,PROF,Actuarial Services,2018-10-03,0.0,50,No,N/A,SpitzleyL4,2018-10-05 08:30:45,", Actual Finish Date, Project Stage",3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2703,8546,8546,Green,071B5500051 - Public Consulting Group - Actuarial Services,CN,2019-03-06,EdgettC,2019-06-03,2019-06-30,2019-07-05,Add SOW for MRS Vocational Rehabilitation Services rate setting. Michigan Rehabilitation Service (MRS) is requesting technical assistance to develop a rate-setting methodology to assign costs for purchased vocational rehabilitation (VR) services.,298686.0,CN 5 executed.,491,GR 190000001800,Complete,0.0,LS3,7.0,False,PROF,Actuarial Services,2019-07-09,0.0,50,No,N/A,SpitzleyL4,2019-07-12 15:33:50,", Actual Finish Date, Project Stage, Dollar Amount",3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2704,8604,8604,Green,071B7700073 - Milliman - Medicaid Actuarial Services,CN,2019-03-19,EdgettC,2019-08-09,2019-10-21,2019-09-06,"Exercise 3 option years, add $9,000,000, and adjustment to rates.",9000000.0,Executed CN1.,491,GR 190000001809,Complete,0.0,LS3,7.0,False,PROF,Actuarial Services,2019-09-13,0.0,50,Yes,N/A,SpitzleyL4,2019-09-13 10:31:55,", Project Stage",3.0,True,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2705,8810,8810,Green,Financial and Insurance Actuarial Prequalification Program,RFP,2019-05-13,EdgettC,2019-07-16,2020-01-31,2020-02-25,Re-bid of DIFS Financial Insurance and Actuarial Prequalification Program,1200000.0,10 of 10 Contracts executed.,651,RQN 190000004567,Complete,0.0,LS3,140.0,False,PROF,Actuarial Services,2020-02-03,0.0,138,Yes,New Bid,SpitzleyL4,2020-02-27 17:16:23,", Project Stage",3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2706,9059,9059,Green,071B5500051 - Public Consulting Group - Actuarial Services,CN,2019-06-07,EdgettC,2019-06-07,2019-08-16,2019-08-01,"Exercise Two available Option Years to extend Contract to December 31, 2021, and increase funding by $400,000 [$150,000 in Child Welfare funds and $250,000 in Foster Care funds.",400000.0,CN 6 executed 8/8/19.,491,GR 190000001821,Complete,0.0,LS3,7.0,False,PROF,Actuarial Services,2019-08-08,0.0,50,No,N/A,SpitzleyL4,2019-08-08 12:28:24,", Project Stage",3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2707,9126,9126,Green,071B5500037 - Actuarial & Technical Solutions - Captive Insurance Actuarial Exam Prequal,CN,2019-06-14,EdgettC,2019-06-14,2019-08-23,2019-07-03,Change the vendor contact person from Steven Lattanzio to Kristine Fitzgerald (kfitzgerald@actuarialsolutions.com),0.0,Complete,651,N/A,Complete,0.0,CK1,7.0,False,PROF,Actuarial Services,2019-07-12,0.0,50,No,N/A,floresc,2019-07-11 07:21:07,", Actual Finish Date, Project Stage",3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2708,9131,9131,Green,071B5500066 - Gabriel Roeder Smith - Actuarial Exam Prequal,CN,2019-06-19,EdgettC,2019-06-19,2019-08-28,2019-08-01,Change the Contractor's Key Personnel from Amy McClendon to Jim Pranschke and Mark Randall per email from GRS.,0.0,Complete.,651,N/A,Complete,0.0,CK1,7.0,False,PROF,Actuarial Services,2019-08-06,0.0,50,No,N/A,floresc,2019-08-06 12:48:12,", Project Stage, Project Stage",3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2709,9244,9244,Green,Actuarial Services,RFP,2019-08-08,EdgettC,2021-03-18,2021-11-30,2021-11-22,"Rebid of 071B5500051 for Actuarial Services for Foster Care, Adoption, and Case Rate",2397500.0,Pending Certificate of Insurance from Vendor so MA can be submitted in SIGMA.  Requested status update on 11/22.,491,RQN 210000001918,Complete,0.0,JY1,140.0,False,PROF,Actuarial Services,2021-11-22,0.0,138,Yes,Re-Bid,yeatesj,2021-11-29 11:08:40,", Project Stage",3.0,False,False,210000001708,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2710,9343,9343,Green,Pension Actuarial and Consulting Services,RFP,2019-09-04,EdgettC,2020-10-07,2021-07-30,2021-07-19,rebid of 071B6600115 with 90 days transition,4224668.0,Contract executed,171,RQN 210000001571,Complete,0.0,CE1,120.0,False,PROF,Actuarial Services,2021-07-28,0.0,138,Yes,New Bid,lugibihlc,2021-07-28 12:04:05,", Status, Project Stage, Dollar Amount",3.0,False,False,RFP 210000001017,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2711,9391,9391,Green,Financial and Insurance Rate Reviews,RFP,2019-09-19,EdgettC,2019-09-19,2020-01-31,2020-02-25,Added as an additional project as DIFS needs vendors for a non-prequal that can provide rate reviews in a faster turnaround,5000000.0,2/18/20 All 11 Contracts Executed.,651,RQN 190000005653,Complete,0.0,LS3,140.0,False,PROF,Actuarial Services,2020-02-03,0.0,138,Yes,New Bid,SpitzleyL4,2020-02-27 18:32:39,", Actual Finish Date, Status Date, Project Stage",0.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2712,9713,9713,Green,071B7700073 - Actuarial Services - Add MDOC and Funding to MA,CN,2019-11-21,riggs,2019-11-21,2020-02-07,2019-12-20,Add MDOC to the Milliman contract for actuarial consulting services.,151140.0,Change Notice completed and executed.,472,GR 20*340,Complete,0.0,VAH,12.0,False,PROF,Actuarial Services,2020-01-02,0.0,50,No,N/A,hiltzv,2020-01-02 11:15:27,", Actual Finish Date, Project Stage, Status, Dollar Amount",3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2713,9898,9898,Green,071B5500051 - Public Consulting Group - Add Confidentiality Language,CN,2020-01-02,riggs,2020-01-02,2020-03-13,2020-01-31,MRS is requesting to add FOIA language the contractor would like to add to the contract.,0.0,CN7 executed.,491,GR 20*0596,Complete,0.0,LS3,6.0,False,PROF,Actuarial Services,2020-01-31,0.0,50,No,N/A,SpitzleyL4,2020-01-31 14:04:04,", Project Stage",3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2714,9989,9989,Green,071B7700073 -  Milliman - Medicaid Actuarial Services,CN,2020-02-04,EdgettC,2020-02-04,2020-04-14,2020-02-04,Update MDHHS pricing table that was incorrectly changed in CN2,0.0,Amended Change Notice Drafted sent to PM for Approval.,491,N/A,Complete,0.0,SW2,4.0,False,PROF,Actuarial Services,2020-02-06,0.0,50,No,N/A,WalterS6,2020-02-06 09:27:28,", Project Stage",3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2715,10284,10284,Green,20*0390/0394/0395/0396 - DIFS Actuarial Rate Reviews,CN,2020-05-21,EdgettC,2020-05-15,2020-07-24,2020-06-25,"This is a request is to initiate a Change Notice to increase the estimated contract value of MA numbers MA 20*0390 (Lewis & Ellis), MA 20*0394 (Paradigm), MA 20*0395 (Pinnacle), MA 20*0396  (Taylor and Mulder) for the Auto No-Fault legislation",9000000.0,Complete,651,GR 200000001902,Complete,0.0,CK1,15.0,False,PROF,Actuarial Services,2020-06-25,0.0,50,No,N/A,PowellC,2020-06-30 13:01:00,", Project Stage",3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
2716,10371,10371,Green,200000000239 -  G P MONNIN CONSULTING - Actuarial Services,CN,2020-06-15,EdgettC,2020-06-15,2020-08-24,2020-06-24,"This is a request is to initiate a Change Notice to increase the estimated contract value of MA number 200000000239, G P MONNIN CONSULTING INC",120000.0,Complete.,651,GR 200000002156,Complete,0.0,CK1,4.0,False,PROF,Actuarial Services,2020-06-25,0.0,50,No,N/A,PowellC,2020-06-30 13:02:53,", Project Stage",3.0,False,False,,Financial Services,Actuarial Services,4,3,3,1,1,3,3,5,JW3,26,3,PROF,3
